Организация;Партнер;ИНН;КПП;ТС;ГосНомер;ИД;Активно;ОкончаниеНачисления;НомерНачисления;ДатаНачисления;Сумманачисления;НомерСчета;ДатаСчет;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [6703 ЕК] Трактор МТЗ-82;[6703 ЕК] Трактор МТЗ-82.1;236038285;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [7148 ЕЕ] Трактор Versat;[7148 ЕЕ] Трактор Versatile 350;336009763;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [5281 ЕВ] Т 150 трактор;[5281 ЕВ] Т 150 трактор;1138000682;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [Н 909 СС] УАЗ;[Н 909 СС] УАЗ;336004810;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [5185 ЕУ] Трактор МТЗ;[5185 ЕУ] Трактор МТЗ;336006144;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [6704 ЕК] Трактор МТЗ 82;[6704 ЕК] Трактор МТЗ 82.1;265003205;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [О 051 ЕР] Камаз 65115;[О 051 ЕР] Камаз 65115;265000413;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [0112 НМ] Трактор Terrio;[0112 НМ] Трактор Terrion ATM 7360;236036879;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [Н 767 СС] Автобус ПАЗ 3;[Н 767 СС] Автобус ПАЗ 3205307;265000119;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [4605 ЕВ] Трактор МТЗ-82;[4605 ЕВ] Трактор МТЗ-82.1;236038286;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [5282 ЕО] Т 150 трактор;[5282 ЕО] Т 150 трактор;1138000683;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [О 630 АМ] ГАЗ Next;[О 630 АМ] ГАЗ Next;265000342;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [М 969 ТМ] УАЗ 390945;[М 969 ТМ] УАЗ 390945;265000118;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [О 563 ЕР] Камаз 552900;[О 563 ЕР] Камаз 552900;265000415;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [С 843 СК] Топливозаправ;[С 843 СК] Топливозаправщик ГАЗ 53;205004066;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; УАЗ О305ЕР31 ТЕРМИНАЛ;УАЗ О305ЕР31 ТЕРМИНАЛ;336015813;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; МТЗ 3912ет31;МТЗ 3912ет31;336019933;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [3911 ЕТ] T 150 Трактор;[3911 ЕТ] T 150 Трактор;1138000681;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [О 718 МЕ] УАЗ;[О 718 МЕ] УАЗ;336006146;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [Н 393 УР] Камаз 43255;[Н 393 УР] Камаз 43255;236040083;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [Н 878 НС] Камаз 65115;[Н 878 НС] Камаз 65115;265000416;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [7257 ЕС] Трактор МТЗ-82;[7257 ЕС] Трактор МТЗ-82.1;236036846;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [3914 ЕТ 31] Трактор МТЗ;[3914 ЕТ 31] Трактор МТЗ 82.1;336010992;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [7258 ЕС] Трактор МТЗ-82;[7258 ЕС] Трактор МТЗ-82.1;236036830;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [7260 ЕС 31] Трактор МТЗ;[7260 ЕС 31] Трактор МТЗ;336012495;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001; [О 346 ЕР] Автобус ПАЗ 3;[О 346 ЕР] Автобус ПАЗ 3205304;236040084;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;МТЗ ЕТ3915 31  ;ЕТ3915 31  ;336025072;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;Кировец 2815НУ 77;2815НУ 77;336025307;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;ГАЗ С440УВ 31  ;С440УВ 31  ;336025075;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;ГАЗ Н313АМ31   ;Н313АМ31   ;336017403;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;ГАЗ Т622ВН31   ;Т622ВН31   ;336027179;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;ЗИЛ Н164СН31   ;Н164СН31   ;336025269;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;ГАЗ Н161СН31   ;Н161СН31   ;336017404;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;УАЗ Т019НС31   ;Т019НС31   ;336017405;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;130 Р821ХО31   ;Р821ХО31   ;336027220;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;ОРЛИК;3119006365;311901001;Камаз Т636ВН31  ;Т636ВН31  ;336027221;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;500;МРУТ-000162;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6272ЕТ 31 ;6272ЕТ 31 ;336025076;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6269ЕТ 31 ;6269ЕТ 31 ;336027248;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6238ЕТ 31 ;6238ЕТ 31 ;336027286;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6243ЕТ 31 ;6243ЕТ 31 ;336027289;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6236ЕТ 31 ;6236ЕТ 31 ;336027287;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6271ЕТ31  ;6271ЕТ31  ;336025071;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6239ЕТ31  ;6239ЕТ31  ;336027269;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6237ЕТ31  ;6237ЕТ31  ;336027268;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;МТЗ-82,1 6270ЕТ 31 ;6270ЕТ 31 ;336025077;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;Komatsu 0629ЕХ    ;0629ЕХ    ;336027178;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;ду84 2079ЕС     ;2079ЕС     ;336027181;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;Duster T922EO    ;T922EO    ;354000977;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 709 РА] Самосвал МАЗ ;[О 709 РА] Самосвал МАЗ 5516Х5-481-000 [C];236036728;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 955 СУ] Самосвал/КДМ ;[О 955 СУ] Самосвал/КДМ КамАЗ 6520-73 [К];236022137;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [1354 ЕС] Автогрейдер Jo;[1354 ЕС] Автогрейдер John Deere 772G [H/Щ];236035821;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [0934 ЕК] Каток асфальто;[0934 ЕК] Каток асфальтовый Volvo DD 138HFA [С/А];236036683;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Р 591 РХ] Renault Logan;[Р 591 РХ] Renault Logan [Малахов];354000983;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 593 РА] Самосвал/КДМ ;[О 593 РА] Самосвал/КДМ МАЗ 5516Х5-481-000 [Н];236036724;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; ТРК Шебекино №1;ТРК Шебекино №1;303007590;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;1 000;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; ТРК Новый Оскол №2;ТРК Новый Оскол №2;303007588;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;1 000;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001;Камаз Р647ВА     ;Р647ВА     ;336035948;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [6155 ЕС] Каток грунтовы;[6155 ЕС] Каток грунтовый  Ammann AV 130 D [С/З];336007464;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 830 ВХ] Самосвал/КДМ ;[О 830 ВХ] Самосвал/КДМ КамАЗ 6520-73 [Н];236035940;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 985 ВУ] Самосвал/КДМ ;[О 985 ВУ] Самосвал/КДМ КамАЗ 6520-73 [С];236036752;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [4706 ЕС] Погрузчик фрон;[4706 ЕС] Погрузчик фронтальный Амкодор 342В [С];236033204;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [К 938 РО] Микроавтобус ;[К 938 РО] Микроавтобус УАЗ 220694 [С];336007711;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Н 565 ВР] Самосвал/КДМ ;[Н 565 ВР] Самосвал/КДМ КамАЗ 6520 [Ш];336019970;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [6147 ЕС] Бульдозер John;[6147 ЕС] Бульдозер John Deere 850J [K/З];336022482;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [4715 ЕС] Трактор МТЗ 12;[4715 ЕС] Трактор МТЗ 1221 [K];236035932;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [7062 ЕУ] Трактор ХТЗ Т-;[7062 ЕУ] Трактор ХТЗ Т-150К [Н];336007675;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 981 УР] Самосвал КамА;[О 981 УР] Самосвал КамАЗ 65115 [Н];336007539;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [3803 ЕО] Погрузчик фрон;[3803 ЕО] Погрузчик фронтальный Stalowa Wola L-34 [H];236036882;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Р 816 АЕ] Автобетоносме;[Р 816 АЕ] Автобетоносмеситель КамАЗ 53229-15 [Н];336017402;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Н 835 АА] Топливозаправ;[Н 835 АА] Топливозаправщик КамАЗ 65115 [Ш];205003029;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Н 858 ВО] Тягач седельн;[Н 858 ВО] Тягач седельный КамАЗ 54115 [К];1080996885;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Н 616 АС] Грузовой ГАЗе;[Н 616 АС] Грузовой ГАЗель 330232 [H];236040082;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [2977 ЕТ] Погрузчик фрон;[2977 ЕТ] Погрузчик фронтальный Shantui SL50W-2 [Н];336007095;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [6153 ЕС] Каток грунтовы;[6153 ЕС] Каток грунтовый Ammann AV 130 D [С/З];336007692;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 986 ВУ] Самосвал/КДМ ;[О 986 ВУ] Самосвал/КДМ КамАЗ 6520-73 [С];236035825;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Н 575 ВР] Самосвал/КДМ ;[Н 575 ВР] Самосвал/КДМ КамАЗ 6520 [Ш];1080997964;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Н 379 ОС] Самосвал/КДМ ;[Н 379 ОС] Самосвал/КДМ КамАЗ 685911 [C];1080996909;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [8003 ЕВ] Трактор ХТЗ Т-;[8003 ЕВ] Трактор ХТЗ Т-150К 6КО-К [К];336007742;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [3833 ЕР] Бульдозер John;[3833 ЕР] Бульдозер John Deere 850J [K/З];236035874;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Е 972 АР] Тягач седельн;[Е 972 АР] Тягач седельный MAN 26.414 [K];236035950;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [О 991 ВУ] Самосвал/КДМ ;[О 991 ВУ] Самосвал/КДМ КамАЗ 6520-73 [С];236036802;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Т 031 АЕ] Renault Logan;[Т 031 АЕ] Renault Logan [Паньшин];354001421;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
Мусякаев Р. З. ИП;Белдорстрой;3113100241;312301001; [Р 802 ОС] Грузопассажир;[Р 802 ОС] Грузопассажирский ГАЗель 330232 [Н];336006887;Да;01.01.0001 0:00:00;000000171;25.06.2020 14:12:52;550;МРУТ-000144;25.06.2020 0:00:00;
